,dropped_frames_mean,dropped_frames_std,dropped_frames_amax,fps_mean,fps_std,bitrate_mean,bitrate_std,rtt_mean,rtt_std,timestamp_ptp
3983,0.0,0.0,0.0,27.18407960199005,3.708226702027781,6845.353233830846,2119.664169061219,29.970149253731343,2.269163827847593,0 days 00:16:40
3984,0.0,0.0,0.0,29.333333333333332,2.1673934810546545,8570.958974358975,2678.8830489703714,14.702564102564102,3.6754610608799743,0 days 00:17:40
3985,0.0,0.0,0.0,29.358934169278996,1.4723000061337372,7685.493730407524,2694.5507669944527,30.045454545454547,4.290049422487013,0 days 00:53:50
3986,0.0,0.0,0.0,28.516279069767442,2.1021718000430765,3348.279069767442,4019.7095336404905,110.08372093023256,6.610135598611913,0 days 00:18:05
3987,0.0,0.0,0.0,25.88888888888889,4.702245326555294,739.4444444444445,842.6820442953426,182.0,68.25137361255084,0 days 00:00:40
3988,1.1555555555555554,7.751702321999271,52.0,28.6,5.096344500985707,1851.4222222222222,2085.561320657396,206.2888888888889,12.997591074401972,0 days 00:03:40
3989,0.0,0.0,0.0,26.583333333333332,2.124733572385767,905.8333333333334,2062.974354762026,190.83333333333334,23.43476916457897,0 days 00:01:55
3990,0.0,0.0,0.0,27.15909090909091,2.6904956755487035,1072.3181818181818,1335.9250318412726,207.95454545454547,8.490575019327586,0 days 00:07:15
3991,0.2736318407960199,3.8794008872222916,55.0,28.17910447761194,3.661660988408109,1652.9502487562188,2149.7756621360377,196.9900497512438,25.27686492620301,0 days 00:16:40
3992,0.0,0.0,0.0,25.79588839941263,2.2408731516185063,649.741556534508,598.5196499230783,80.60352422907489,4.81342356177742,0 days 00:56:40
3993,0.0,0.0,0.0,28.32116788321168,2.2620081739376903,1664.9197080291972,1585.203355197473,93.91240875912409,5.7143710123671125,0 days 00:11:20
3994,0.0,0.0,0.0,29.756756756756758,0.6833498130291448,2285.2432432432433,2490.9883960366396,204.02702702702703,9.075260897646983,0 days 00:03:00
3995,0.0,0.0,0.0,29.724137931034484,0.7510255713802259,960.448275862069,499.1229154517593,108.89655172413794,15.689725545232749,0 days 00:02:20
3996,0.0,0.0,0.0,28.18877551020408,2.335912829997276,1175.2397959183672,1549.590215028066,82.41836734693878,6.6153255933015,0 days 00:16:15
3997,0.0,0.0,0.0,29.306122448979593,2.2931426910160964,2120.0408163265306,2395.8328054421186,204.9387755102041,7.94357225283779,0 days 00:04:00
3998,0.0,0.0,0.0,29.092105263157894,2.1418419477738393,1936.7236842105262,2124.5890578805597,108.08552631578948,9.87668609392738,0 days 00:12:35
3999,0.0,0.0,0.0,28.130434782608695,2.741883521942965,2259.5304347826086,3382.3676419475255,93.55652173913043,16.96135509748394,0 days 00:09:30
4000,0.0,0.0,0.0,28.08041958041958,3.378544454399278,1032.188811188811,1569.488735397944,313.04895104895104,3455.756374065398,0 days 00:27:20
4001,0.0,0.0,0.0,27.859154929577464,2.9485869480040163,1149.225352112676,1416.0075685550667,109.46478873239437,7.157076390169968,0 days 00:05:50
4002,0.0,0.0,0.0,13.317204301075268,9.27020363234069,628.9139784946236,997.799141959661,68.1774193548387,99.90073844277818,0 days 00:15:25
4003,0.0,0.0,0.0,31.0,0.0,584.0,436.805968990185,0.0,0.0,0 days 00:00:55
4004,0.0,0.0,0.0,27.366666666666667,2.8098758511454873,1547.3333333333333,2900.7641838961526,105.4,13.43849334740602,0 days 00:02:25
4005,0.13551401869158877,2.4875051631245237,51.0,28.322429906542055,3.165055346492929,1400.8551401869158,1628.6339651835922,204.21495327102804,6.286341518988739,0 days 00:35:35
4006,0.0,0.0,0.0,28.27659574468085,3.8204377603687076,1427.2553191489362,1641.3559806252072,198.12765957446808,10.263097721356491,0 days 00:03:50
4007,1.0571428571428572,8.034193969130769,132.0,28.943589743589744,7.101641326739297,3067.1641025641024,1052.711651466875,57.03321123321123,259.77355866025204,0 days 05:42:40
4008,7.057142857142857,21.57523971596407,102.0,25.16,11.73498551586116,9688.691428571428,3222.982340721754,469.60571428571427,712.6925946366482,0 days 00:14:30
4009,4.774193548387097,16.291787342046923,154.0,25.096774193548388,8.907522767667507,8779.221198156682,3953.229971467561,237.00230414746545,917.7545408350296,0 days 00:36:35
4010,10.359437751004016,14.348399937615316,49.0,18.730923694779115,14.046913619854815,6436.5722891566265,4860.926111324227,42.130522088353416,133.43445414678027,0 days 00:41:55
4011,0.10058309037900874,2.596477053656779,68.0,28.28134110787172,2.9896905989811304,2914.2973760932946,783.1731183692215,413.6064139941691,1386.2085294787648,0 days 00:57:50
4012,2.976794778825236,8.7500054917222,75.0,23.39811457577955,11.60208789258508,9470.34735315446,2625.810950361362,28.546047860768674,35.43939230322791,0 days 01:56:20
4013,0.26627218934911245,3.4615384615384612,45.0,28.911242603550296,3.9155281823459718,276.6094674556213,668.5902378140962,4.21301775147929,13.330579632520442,0 days 00:14:35
4014,0.4791218252260009,3.934089699126934,39.0,28.485578992681877,3.4916084277428863,2728.25269048644,1161.7560386381017,42.234610417563495,279.37390405616026,0 days 03:17:00
4015,36.40096618357488,29.445829794146427,113.0,11.57487922705314,11.496008039091553,3315.4057971014495,4110.556143078833,1079.6280193236714,2443.509983726347,0 days 00:17:35
4016,1.6591375770020533,7.785754928307358,76.0,28.60917180013689,5.562954589574675,9245.480492813142,3081.99791883581,43.643394934976044,95.67409437652336,0 days 02:03:40
4017,0.4928131416837782,5.209788898648843,100.0,28.84599589322382,3.7350935764235764,2900.8973305954823,955.877529339197,103.97262149212868,508.49430628461937,0 days 02:03:55
4018,1.4402277039848197,9.54117225548773,109.0,27.79506641366224,4.806496548789732,1323.9905123339659,1367.9232566308272,157.91840607210625,222.8353050521454,0 days 00:43:50
4019,1.7390396659707725,7.84904385593546,58.0,25.494780793319414,7.6631128833344615,1503.8810020876826,1398.482230338083,224.46764091858037,688.7717909566602,0 days 00:39:45
4020,0.0015220700152207,0.03901371573204352,1.0,53.06392694063927,10.342850944163839,1398.2633181126332,1209.1607169435085,44.729071537290714,56.24334343721397,0 days 01:02:55
4021,2.2440191387559807,11.349888813400552,76.0,26.952153110047846,6.622195172261348,4624.507177033493,4136.15019130064,99.48325358851675,305.0523772128475,0 days 00:17:20
4022,0.7158730158730159,7.56152730488871,118.0,49.958730158730155,6.1797308280150975,5932.174603174603,3166.1694014261557,33.24603174603175,9.552204906101409,0 days 00:52:25
4023,0.5851780558229066,4.5608930502964515,53.0,19.13378248315688,10.72660802335691,2246.0259865255052,3456.131674647714,71.86525505293551,70.04648288565734,0 days 01:30:30
4024,0.0,0.0,0.0,50.8235294117647,6.710395797917281,1279.4117647058824,848.0218200924675,35.88235294117647,2.5952445198183267,0 days 00:01:20
4025,0.0,0.0,0.0,50.37442922374429,9.220862067315787,4414.922374429224,3800.09418985172,30.493150684931507,4.640636091141054,0 days 00:18:10
4026,0.0,0.0,0.0,27.133333333333333,2.3618224167377893,1306.2095238095237,161.8111253685613,54.96190476190476,61.99487010562987,0 days 00:08:40
4027,0.0,0.0,0.0,37.66724436741768,7.214245037133534,16356.852686308492,6249.390268102372,8.783362218370884,11.98291030469252,0 days 00:52:00
4028,0.007504168982768205,0.4501250521074577,27.0,26.396053362979433,1.9710600074306397,15095.36186770428,6350.73682662036,7.107837687604224,3.2142544181091273,0 days 05:04:40
4029,0.32540861812778604,3.463615196168306,43.0,28.649331352154533,4.303106954626973,16249.15750371471,6225.561803309189,8.074294205052006,4.790598010710076,0 days 00:56:30
4030,0.0,0.0,0.0,39.55813953488372,0.5089210255146235,1105.5203488372092,18.91933602639638,3.8488372093023258,1.0881545279182188,0 days 00:28:50
4031,0.0,0.0,0.0,35.18028846153846,7.282832087907352,8533.98717948718,7010.896091073909,7.260416666666667,6.929960325061268,0 days 01:45:05
4032,0.015795868772782502,0.640853015981313,26.0,40.82077764277035,4.31820416099786,18038.09113001215,5079.59229345014,7.552855407047388,5.589444109991209,0 days 02:19:05
4033,0.21621621621621623,2.630383796885716,32.0,24.283783783783782,6.764292543407361,689.3108108108108,863.2130285575207,9.587837837837839,7.787072012723887,0 days 00:12:15
4034,0.09869646182495345,2.287118815611145,53.0,26.640595903165735,4.02224110724779,3448.2029795158287,1893.109100148675,188.7150837988827,17.162818184222562,0 days 00:45:10
4035,0.2586931601069927,3.2760287229597553,64.0,24.862437905999236,4.69361258522833,4682.226977455101,3679.3546037509755,185.93695070691632,10.428521026013266,0 days 03:38:00
4036,0.0,0.0,0.0,47.6804979253112,6.239123315902429,1214.5560165975103,1336.2747994171712,174.61825726141078,36.41410439125029,0 days 00:20:00
4037,0.2581143740340031,4.6396285514314055,85.0,34.64914992272025,11.646586089601715,3522.284389489954,3084.845162145968,79.82534775888718,11.208774778641924,0 days 00:53:50
4038,0.0,0.0,0.0,55.75,5.738625112500222,5591.5,5087.790956611899,75.25,1.422226167923818,0 days 00:00:55
4039,0.0,0.0,0.0,29.139359698681734,1.6470026419068733,7461.670433145009,3707.390798230395,11.133709981167609,29.021316387946904,0 days 00:44:25
4040,1.5156862745098039,8.10872807962453,69.0,27.268627450980393,7.86754903698063,4522.8,3959.4431963500474,4.85,2.3563852658466353,0 days 01:24:55
4041,5.451530612244898,15.856217695117852,77.0,26.752551020408163,8.860238698409125,10494.535714285714,4821.8898756759045,6.520408163265306,8.27776066168303,0 days 00:32:35
4042,0.0,0.0,0.0,24.09737827715356,0.3094268579625881,456.2059925093633,9.817061719116174,30.797752808988765,2.0529445675208846,0 days 00:22:10
4043,2.180327868852459,8.299614843917583,34.0,27.131147540983605,5.4512243573839,3060.7704918032787,3455.917882866252,31.081967213114755,0.42012228248503763,0 days 00:05:00
4044,0.5115740740740741,4.4430177219887925,62.0,29.02469135802469,3.3012469712062256,6138.873456790124,4650.932470232366,31.73996913580247,2.3427155807914346,0 days 01:48:40
4045,1.6830985915492958,7.437083351042438,40.0,26.985915492957748,5.196815603649974,2633.0352112676055,3201.519301149191,30.809859154929576,4.647783119217633,0 days 00:12:35
4046,0.21543408360128619,2.6824194160993557,34.0,29.836012861736336,1.8409645577956824,1594.59807073955,1421.9531737206858,19.5048231511254,19.26870626633508,0 days 00:25:50
4047,1.7105263157894737,7.296166631057087,34.0,33.3859649122807,8.238167993708512,1696.5701754385964,2542.7177954046,31.342105263157894,0.8396053367892388,0 days 00:09:25
4048,0.9975786924939467,6.266143728788556,59.0,28.811138014527845,4.23441424438395,1883.3414043583534,2488.2653220209068,31.515738498789347,2.3156012135069424,0 days 00:34:35
4049,0.7906976744186046,5.154361440611739,34.0,29.337209302325583,3.085489626952276,3241.3023255813955,3886.8457560151983,27.58139534883721,10.097716825546222,0 days 00:07:30
4050,0.8194701170671596,5.206234095311043,60.0,25.725200246457177,3.7508272256458386,3313.6888478126925,2968.0185654076167,31.23906346272335,2.129188173683567,0 days 02:17:25
4051,2.140151515151515,8.160419729834365,35.0,25.62121212121212,5.563365099002175,4241.943181818182,4533.922320146699,31.568181818181817,2.5668053017926287,0 days 00:22:10
4052,2.8603603603603602,9.790722169152529,59.0,25.954954954954953,7.570348668141891,5511.828828828829,4492.728519984071,30.64864864864865,5.669875382525547,0 days 00:19:00
4053,1.341317365269461,7.588336597264992,62.0,25.50299401197605,4.795987125761968,2155.8982035928143,3236.5283464468716,30.994011976047904,1.7570006041488058,0 days 00:28:40
4054,0.544,1.188004561737739,5.0,0.0,0.0,4990.248,2397.881496628006,24.472,14.442084560464696,0 days 00:10:20
4055,0.0,0.0,0.0,27.812121212121212,1.9772729396572843,505.58181818181816,26.621115937301138,109.04848484848485,0.42492554019270035,0 days 00:13:40
4056,1.5919282511210762,10.975857857471519,120.0,49.76382660687593,12.146725526815116,1708.4977578475336,2193.4675345715787,183.1255605381166,786.5994760409875,0 days 00:58:55
